#SampleID	V_D0_P1	V_D0_P2	V_D0_P3	V_W10_P1	V_W10_P2	V_W10_P3	V_W17_P1	V_W17_P2	V_W17_P3	Taxa
#RatonA	V_D0_R1	V_D0_R2	V_D0_R3	V_W!0_R1	V_W10_R2	V_W10_R3	V_W!7_R1	V_W17_R2	V_W17_R3	Taxa
#RatonB	V_D0_R6	V_D0_R5	V_D0_R4	V_W10_R6	V_W10_R5	V_W10_R4	V_W17_R6	V_W17_R5	V_W17_R4	Taxa
scaffold_874	79.56871889	126.4217787	83.32068648	18.3006705	61.34193984	52.24508797	15.98321802	22.02205549	23.03152379	Caudovirales
scaffold_2129	150.0043752	38.22718283	102.8523713	67.12646331	55.10226312	103.8016698	46.41232742	146.1102944	103.252271	Caudovirales
scaffold_836	37.84868464	230.6121695	24.28873425	120.4078214	105.3803077	33.70023969	33.50696636	39.48192046	38.37873405	Caudovirales
scaffold_3556	82.78303259	4.688103437	205.8420082	0	6.476060869	0	3.445105122	0	0	Caudovirales
scaffold_1585	116.7080914	82.4134281	95.57552075	316.7434262	198.30962	310.7809722	140.6611213	122.5539313	142.6337698	Caudovirales
scaffold_1306	129.3569013	77.11542201	91.59134213	0	40.65871839	7.541456078	15.57319558	33.65822255	3.324546514	Caudovirales
scaffold_442	184.6668856	39.70737505	78.69983367	263.7179507	127.5794702	385.2884483	143.5194568	101.3247858	30.73064018	Caudovirales
scaffold_247	46.39822945	109.5168454	149.386782	854.954054	714.2408237	654.4520371	968.1181972	801.1089215	494.0262114	Caudovirales
scaffold_781	77.45371755	122.8632526	105.5055797	44.33550666	36.16050157	28.39707346	32.88820552	2.414072191	16.69127564	Caudovirales
scaffold_765	34.26962832	152.2087264	119.6076178	562.6684735	341.2389905	478.1654425	1003.003241	778.7373496	499.0911521	Caudovirales
scaffold_3979	31.11876264	168.7571999	107.6846285	20.49840029	98.15500143	101.5958456	27.97288228	85.24516785	279.471642	Caudovirales
scaffold_5717	25.33986122	182.4278129	100.8553696	13.04043	49.06242674	20.68225413	37.96364288	83.07614796	9.117485423	Caudovirales
scaffold_4656	221.7237857	11.30083797	76.59299298	11.41037625	31.22154429	63.33940326	4.15227344	40.38423859	55.84459822	Caudovirales
scaffold_1878	199.3011378	38.51731742	72.99788156	173.8641416	156.4915357	164.4826294	64.3797282	255.8559052	115.1627668	Caudovirales
scaffold_2266	196.2412451	37.3989379	80.9894505	333.7057784	319.5848525	545.9742436	136.775994	239.9437072	78.59108156	Caudovirales
scaffold_847	38.67522065	178.0726431	98.16112997	71.5616675	163.9908749	187.2709243	100.2598756	151.331834	278.9385179	Caudovirales
scaffold_5105	192.2244126	0	130.469162	24.16433819	0	19.16244262	21.98370533	0	12.67124634	Caudovirales
scaffold_255	220.0310116	53.00586905	51.29285515	154.2487771	23.02155794	88.96004498	145.6020651	49.96048742	139.8732688	Caudovirales
scaffold_569	49.00507101	91.98407396	183.548298	1100.594077	802.3663121	807.6770282	1053.680027	978.499231	458.1996576	Caudovirales
scaffold_2496	125.1883805	140.5584247	59.94963326	100.8384975	56.20561531	88.85048827	142.7045699	206.2049726	308.1255945	Caudovirales
scaffold_1529	137.8760733	61.16336451	127.3157549	170.8150683	57.5250791	454.3026583	78.41743901	36.27349172	47.77155033	Caudovirales
scaffold_701	24.2122374	268.7489946	33.70979726	58.54283706	87.67009637	156.8404271	40.30473419	27.43974398	17.70007837	Caudovirales
scaffold_5501	0	220.0246871	107.4439381	0	0	10.06696695	0	4.492981336	0	Caudovirales
scaffold_674	96.42697191	161.1563968	70.95366223	33.85159768	415.7650793	275.766109	15.67835528	39.21036818	2.151640206	Caudovirales
scaffold_1274	41.37795033	246.1410628	42.2256856	123.6800495	132.4940261	75.8723612	51.80117323	44.59944708	58.73668704	Caudovirales
scaffold_1462	100.1084348	114.7233258	115.8018239	28.15886511	61.28933802	192.8510598	44.71463396	53.45476294	170.0314401	Caudovirales
scaffold_3545	239.387372	25.68656259	66.05947149	165.0443503	161.2861393	142.099378	102.9603117	191.9297918	82.42439958	Caudovirales
scaffold_4907	212.0077996	8.761323817	113.5985963	23.58999134	8.068488974	9.353491332	12.87671314	4.174550506	0	Caudovirales
scaffold_431	24.61321631	216.472225	94.91129643	77.76631492	121.7079523	22.42512064	58.3139517	41.28523041	6.590536001	Caudovirales
scaffold_4790	0	178.4454295	157.7528595	0	55.66157768	184.3609791	25.38050614	4.114101308	0	Caudovirales
scaffold_3388	241.3560421	40.62866395	57.2017142	132.1835303	40.53378178	79.52029672	142.6473737	232.3024418	143.4085445	Caudovirales
scaffold_1269	78.03451762	138.9162544	122.2979212	69.84037867	89.18006441	62.76827738	20.33211478	17.30280683	32.5535602	Caudovirales
scaffold_1624	218.242851	52.06707875	70.93703653	147.4740323	31.75887725	95.29068176	176.8999776	55.09454299	160.3925703	Caudovirales
scaffold_2957	98.72052436	117.2310139	133.2910913	25.13996314	180.5711482	26.58149087	38.11881358	66.73256743	23.43616456	Caudovirales
scaffold_1934	199.5210756	47.76446289	107.1533527	0	29.79785326	0	13.58719298	15.41709282	0	Caudovirales
scaffold_4058	242.54419	64.3854907	48.57116628	119.6176181	64.03748147	57.73927309	172.2244025	127.0071991	138.1764645	Caudovirales
scaffold_2682	24.99536993	275.3727103	57.75573717	23.74734917	94.76028451	53.35667663	38.88782306	58.8335578	22.13793154	Caudovirales
scaffold_4369	265.500248	62.24738702	31.90096624	202.2154464	14.95433199	47.67396243	222.749432	251.4594079	68.78096633	Caudovirales
scaffold_1298	213.5776122	56.92223056	90.61331508	348.3989352	74.57817301	191.7059615	336.3644361	326.3029646	271.7606032	Caudovirales
scaffold_4904	27.20546062	211.6405313	123.8722098	11.78990064	153.2350696	46.74725474	8.580767229	0	0	Caudovirales
scaffold_5809	143.9813483	84.79991733	136.4774759	204.175246	121.6464899	141.0201331	81.49037025	97.90449194	216.4324707	Caudovirales
scaffold_840	351.5600346	7.924574585	7.265107348	7.112343969	9.730545139	5.640124806	0	2.517240357	4.972741887	Caudovirales
scaffold_2374	159.1863831	142.545274	65.51759336	155.6945688	111.4581795	120.5952661	47.43440839	157.6238942	232.9034921	Caudovirales
scaffold_1523	38.85492052	265.5631775	67.35002611	68.18160257	84.31136855	22.87507382	53.44017408	37.12494186	12.83438499	Caudovirales
scaffold_797	198.9281154	73.00070049	103.1561978	408.628423	208.7603018	612.5396441	205.1700473	102.5183107	47.01408608	Caudovirales
scaffold_3629	198.0706508	73.63618075	104.995667	158.2934024	101.7196816	30.43090185	106.4791779	146.0021527	144.2116996	Caudovirales
scaffold_1318	164.5507515	139.9775006	74.49107026	78.71783425	57.11124996	26.48275697	33.85398397	124.1047676	73.38292847	Caudovirales
scaffold_2609	112.2531875	159.6203163	108.8082587	15.53421741	100.9502522	43.1154959	22.6118112	13.74489168	24.43740366	Caudovirales
scaffold_3314	114.7546695	140.371833	126.0640359	121.4849554	178.5176463	178.4040467	98.24172174	132.1748301	223.3573502	Caudovirales
scaffold_1643	81.68087513	204.0610412	98.94744155	0	71.65000732	8.743275679	24.0732896	9.755513908	19.27176024	Caudovirales
scaffold_1419	50.77998514	228.880556	108.061432	73.04494089	37.90611265	45.94052378	30.24767961	65.96837675	52.83194073	Caudovirales
scaffold_4423	230.5461151	43.72277302	115.9580128	55.18321873	64.17270911	87.52114413	68.27660621	134.7621879	77.16496964	Caudovirales
scaffold_1384	45.67952227	317.3701516	34.66475258	7.423468717	20.3124027	15.69826215	14.40759828	30.65247919	13.84072311	Caudovirales
scaffold_986	66.89214763	9.811122393	322.0730907	0	2.710581226	26.70932361	1.441962553	1.40242594	8.311366285	Caudovirales
scaffold_1214	120.5769728	124.0289389	162.6587966	49.64117391	296.3568807	32.208302	64.04717008	61.49248182	12.62096362	Caudovirales
scaffold_2801	255.3615659	94.47392977	58.04846702	267.9028731	63.86393816	103.0052537	132.9419135	228.4244006	212.8520634	Caudovirales
scaffold_5303	191.2657273	89.04095049	128.4785689	353.4157971	258.7231923	383.5143929	124.0965683	223.8325322	86.70103131	Caudovirales
scaffold_2312	29.40313078	335.8675086	43.64182016	60.52589874	124.2101041	251.2802147	44.05114718	35.2827389	19.91431984	Caudovirales
scaffold_1521	274.9051445	71.35430231	63.4623455	969.3453056	249.1070459	265.9271746	518.6348156	75.10584561	130.0523792	Caudovirales
scaffold_5010	0	218.5684798	191.4824825	0	0	0	0	0	8.340427007	Caudovirales
scaffold_946	116.8773178	162.6359297	133.7457048	32.46058064	218.1314357	39.36920753	61.14712117	58.11894844	20.02542709	Caudovirales
scaffold_1033	237.9021959	2.02090344	174.4872669	2.040491925	0	9.708722612	0	2.888729029	5.706607952	Caudovirales
scaffold_3198	23.54696581	20.72975799	370.3767074	96.94214395	48.22856567	27.95476777	3.207051362	37.42942152	0	Caudovirales
scaffold_576	166.8942128	88.70091687	160.505989	141.3379624	119.6580412	147.5927604	173.141968	233.2761254	865.8923214	Caudovirales
scaffold_4190	312.4949296	60.54995146	46.5465793	191.3849473	14.54653953	143.3376089	183.7870309	301.0490026	200.7160961	Caudovirales
scaffold_3540	32.04888698	319.693526	71.5150045	0	106.3753375	22.4212489	0	21.68142754	6.589398132	Caudovirales
scaffold_3130	34.85896421	198.1283944	192.9225674	8.697775648	68.42274063	34.4869008	3.165149161	9.235095479	6.081229124	Caudovirales
scaffold_3523	168.7022174	104.5754985	158.8751491	122.0141196	134.8281132	96.75781508	191.267308	171.074745	728.4049402	Caudovirales
scaffold_2016	164.0282823	112.5260268	155.9881686	102.4150844	70.05809938	55.83578057	115.3015442	171.0420252	995.7656146	Caudovirales
scaffold_5060	62.73553506	32.71871133	343.5896939	12.01303696	8.217642379	9.526399182	0	6.377581341	16.79832482	Caudovirales
scaffold_524	220.9847064	42.29836208	175.8554308	121.8346938	127.7311097	39.90641435	191.8015891	155.6084463	101.849523	Caudovirales
scaffold_377	45.59409363	288.1022832	106.042358	59.27668433	108.8811175	18.28038762	50.33228751	42.73608775	16.88480268	Caudovirales
scaffold_575	27.50424281	311.519719	102.8144417	58.71399505	116.6666147	19.9544981	61.04633109	51.45618862	11.72888567	Caudovirales
scaffold_763	2.446626101	226.953746	214.5998288	0	105.6516472	422.0163196	46.42945585	48.12724195	2.347508549	Caudovirales
scaffold_1012	51.90806371	339.4425137	54.13220246	8.064299005	22.06586909	12.79005995	10.27118725	24.26037344	5.638320872	Caudovirales
scaffold_1561	75.57056894	274.5561926	98.56198863	0	40.01857333	4.217454977	11.61212557	16.94060578	1.859206644	Caudovirales
scaffold_2011	289.8583594	47.40169117	118.2651685	724.2987767	187.708859	232.7853709	315.8251993	125.3507126	102.6202083	Caudovirales
scaffold_973	167.047305	148.9357961	140.099746	141.0725512	111.2455226	82.34966863	171.1225511	198.3298078	519.1972692	Caudovirales
scaffold_2351	11.35793826	244.9160258	201.5562578	0	9.84211043	22.81916599	0	7.638305117	10.05951344	Caudovirales
scaffold_3668	293.3425307	100.47145	64.85325282	149.7526052	46.26314492	130.2469529	191.6130884	297.4910297	206.0277374	Caudovirales
scaffold_990	3.853824266	229.8138146	227.4748444	3.966519399	13.56669342	14.15461492	0	4.211557857	5.546547592	Caudovirales
scaffold_2725	129.839012	269.6444024	65.19695866	15.95651563	109.1521981	69.5947876	17.41988553	56.47418808	16.7344902	Caudovirales
scaffold_1337	302.1962926	66.99282383	95.88699706	504.9005644	190.0429811	260.5400191	283.0749387	89.77611405	108.0992572	Caudovirales
scaffold_2009	109.9760338	175.263323	180.5304003	242.3265326	157.0414499	194.6946704	171.7256115	162.5031567	760.1948451	Caudovirales
scaffold_1888	187.908797	123.407784	159.7417833	24.4621286	284.470732	9.699295963	73.44025459	81.16661891	17.10320143	Caudovirales
scaffold_6100	243.8300439	60.45835978	178.1586517	13.56541749	399.0212673	64.54466881	4.936500034	4.801148047	0	Caudovirales
scaffold_507	50.21422683	326.1125104	106.6288885	72.81072404	118.2914588	32.99387034	89.42420897	67.64513868	18.18111375	Caudovirales
scaffold_289	214.0943147	142.2562701	132.770726	43.13956747	54.99603584	43.53986712	103.4682463	173.5022249	38.38789538	Caudovirales
scaffold_3332	354.1749595	50.29863541	93.54327823	270.8596095	163.6678175	200.4735066	187.276735	351.5018478	101.0011088	Caudovirales
scaffold_6058	198.7548276	137.3012613	165.7870136	27.05016847	9.251973977	21.45092066	91.05371866	143.6061923	66.19438996	Caudovirales
scaffold_1843	73.74269389	357.2458733	76.32306173	18.03543171	12.33732389	85.81313237	2.187717636	19.14960107	21.01640638	Caudovirales
scaffold_3804	43.28318515	270.8553036	205.1369823	0	6.77202883	31.40221827	0	10.51132739	0	Caudovirales
scaffold_4056	24.0017688	399.1900424	97.14233257	104.0153201	149.4207901	32.99387034	66.2401548	58.90188946	29.089782	Caudovirales
scaffold_346	154.0917609	240.0633498	126.5175959	66.61106605	434.6850769	461.1524141	16.92951402	41.5375376	4.435476174	Caudovirales
scaffold_2557	172.4607919	154.061242	194.9639821	0	0	18.16277953	0	0	5.337873284	Caudovirales
scaffold_3124	233.3007331	109.762088	182.6523349	139.0757706	89.19020773	124.0737646	211.9299206	258.4179711	881.2165808	Caudovirales
scaffold_525	178.9756044	145.490841	201.8250044	175.8815582	139.4544021	132.0785671	155.1609149	269.2739961	1007.059737	Caudovirales
scaffold_2333	260.0672811	45.21817847	221.558949	150.397801	220.4596581	127.7852339	242.3768408	159.6888801	95.13908235	Caudovirales
scaffold_130	84.84334269	331.5584526	112.0361773	15.2169194	261.6517326	96.53675352	22.401652	33.53795368	14.50803116	Caudovirales
scaffold_288	141.9255227	296.6291361	98.71252113	23.52898274	124.0675088	111.1741734	29.61119826	63.49725239	28.78885322	Caudovirales
scaffold_590	3.473146057	534.2452204	1.251939114	0	664.1480662	90.71240127	0	212.0443334	75.97968207	Caudovirales
scaffold_391	190.6822738	266.1900977	83.34343402	316.9249325	475.7250223	335.6894814	406.3040109	321.0457491	539.4762854	Caudovirales
scaffold_1115	181.5380993	156.2551313	205.5535437	112.0003345	89.87527562	99.06492887	181.0564231	224.8795306	1084.255511	Caudovirales
scaffold_2261	221.4389402	130.2267685	198.5277783	143.7613591	100.7400188	127.9063504	158.2216753	218.4152283	943.8483224	Caudovirales
scaffold_1428	77.24451547	407.4488182	68.50447828	65.62179763	115.6761969	20.01477616	48.67843699	18.75884107	79.40913303	Caudovirales
scaffold_2085	286.7476251	50.48070704	217.8563106	32.8838795	233.9434075	166.8933316	26.32641416	0	0	Caudovirales
scaffold_4086	16.48508713	148.6531421	399.1977569	0	132.1361685	66.24018039	7.599264015	62.82267323	51.10186646	Caudovirales
scaffold_742	48.5068985	408.1328063	110.8333774	37.64863018	75.02233379	29.8555545	53.61049695	52.14057145	48.06775061	Caudovirales
scaffold_4825	252.3649128	122.8446522	192.498044	157.5978913	115.7921345	175.8920444	191.1679697	278.8896135	848.8542716	Caudovirales
scaffold_4231	315.6305858	54.28564758	199.7660507	176.4673706	190.2165245	67.84946377	326.9231966	232.7917152	127.1196116	Caudovirales
scaffold_3928	240.0223789	136.7640587	193.7435827	207.7679947	166.3912379	208.9652627	250.7954655	346.1497596	1020.399988	Caudovirales
scaffold_1772	314.4727632	39.1636252	229.9598167	196.251614	268.495899	155.6285243	277.1390747	185.5681334	83.96638513	Caudovirales
scaffold_4815	304.4321564	56.29178622	222.875467	198.202281	231.287493	55.47367521	271.5349151	193.94095	89.66760654	Caudovirales
scaffold_978	205.7080901	119.4750881	263.836276	259.9767526	144.1580122	171.8024018	219.3148253	308.7992548	911.5945885	Caudovirales
scaffold_4071	404.7030106	50.27816541	138.2823513	551.9121935	320.5538943	243.6083093	365.6852245	608.1209953	367.6788623	Caudovirales
scaffold_2761	235.7213673	157.5314804	209.1899507	221.4737532	225.8748371	239.4951934	237.3889889	292.1631047	906.5643008	Caudovirales
scaffold_1438	327.4151425	65.8725971	209.2726485	228.0380429	157.7250276	84.38981764	207.4594843	188.3198174	115.1493042	Caudovirales
scaffold_4278	268.0583717	139.9565317	194.8211514	236.8677079	121.523857	145.1469988	154.7626839	175.2883054	263.4719506	Caudovirales
scaffold_4263	357.2962799	34.56046985	214.6532187	230.8469039	271.7576274	246.9218683	386.8180837	226.1072531	120.1126483	Caudovirales
scaffold_2956	174.9970972	310.1001274	122.2478709	75.39674028	650.4296733	192.6566573	36.58282898	41.50974162	23.42897114	Caudovirales
scaffold_1468	255.6538647	152.5485577	207.5330081	246.4435213	165.0701136	193.3952219	194.3101503	356.1592052	920.7605489	Caudovirales
scaffold_448	327.3703673	56.40985897	239.3690866	164.2749292	175.533058	88.43203768	256.1384652	192.6719568	106.4725383	Caudovirales
scaffold_205	102.4126655	427.6367302	95.5678826	26.7838626	43.73585875	148.6781713	16.6637739	12.23160478	21.74689116	Caudovirales
scaffold_643	85.92770878	428.6783708	111.9953781	11.99192442	16.40640025	0	10.90975183	41.91195518	4.192200569	Caudovirales
scaffold_1981	624.2448204	1.559635611	7.35349298	0	0	0	0	0	0	Caudovirales
scaffold_1130	29.53494883	161.2864225	450.5642222	4.3426603	65.3541188	17.21875811	3.160616728	12.295828	0	Caudovirales
scaffold_3748	224.7906863	187.9215413	232.9394361	293.7956941	157.4296239	229.0984495	331.4309797	265.1536079	831.9239269	Caudovirales
scaffold_4570	307.6829143	52.97034694	292.4689534	219.5650122	269.5820635	160.7226159	335.9915518	187.3002327	98.40602821	Caudovirales
scaffold_55	44.07877596	521.3564033	95.41655764	16.32278687	140.5573583	29.31447229	24.98258713	16.31167501	17.45427854	Caudovirales
scaffold_490	646.2740927	1.882248938	16.27005551	2.533991271	0	0	0.922127757	0	3.543384457	Caudovirales
scaffold_276	264.4714065	275.3077839	127.7269674	427.0639721	903.3892665	474.4345539	437.8781302	342.4679071	490.2534503	Caudovirales
scaffold_454	352.3057495	55.0899667	260.4445264	198.4422005	240.2300686	123.0313424	295.8576246	201.7624605	117.7229919	Caudovirales
scaffold_712	352.6023016	64.16974717	256.148814	219.4174273	205.5645683	168.9556786	293.9285179	224.531285	104.4968145	Caudovirales
scaffold_2507	352.712736	37.16195273	283.6278332	195.1152377	264.3744568	113.0700027	303.1285195	200.5287862	62.96254163	Caudovirales
scaffold_5813	408.1441343	73.4199782	192.314613	118.6106132	162.2736372	104.5097969	211.0180951	233.2184904	142.8222614	Caudovirales
scaffold_1531	370.6510403	64.49124825	238.8012112	213.1080797	248.3638636	100.1456516	268.076601	205.7875537	103.0115897	Caudovirales
scaffold_1886	348.1028683	75.65943914	250.5993761	204.732707	186.0359416	75.11904917	270.2120298	260.6402014	153.8254124	Caudovirales
scaffold_570	279.3593014	276.4940662	118.6601373	30.63257013	145.7292099	78.39620982	16.21424437	3.942418068	9.735178549	Caudovirales
scaffold_858	426.7963723	153.1838416	95.00438191	176.2503135	57.82239878	92.70286184	204.1946677	101.8440682	308.072599	Caudovirales
scaffold_685	84.09486269	508.9568295	84.27843324	9.315228663	87.08644174	12.31170588	49.71768771	47.25553179	30.39369259	Caudovirales
scaffold_185	196.6844844	231.7435307	249.0019756	50.81389823	398.0554704	36.39609695	92.75497084	90.21175815	34.38153323	Caudovirales
scaffold_1774	376.6137555	44.99461646	266.8910477	211.0331442	290.7238086	204.5393199	376.5120316	186.7250619	69.67552596	Caudovirales
scaffold_1779	119.7852141	412.8294071	161.0611098	23.48343298	92.36849219	4.655620336	32.04636933	51.94617053	41.04731553	Caudovirales
scaffold_488	83.20700552	488.8774326	124.3252695	115.0296137	91.65761622	23.05536845	33.579723	26.84302484	60.09804536	Caudovirales
scaffold_545	73.1321056	520.1499203	105.3660221	5.449459915	39.14147481	2.160724662	10.41115101	30.37707507	1.905051112	Caudovirales
